BLOCKFACE_ID,street_name,supervisor_district,pm_district_id,meter_count,min_street_num,max_street_num,on_offstreet_majority,cap_color_majority,meter_type_majority,on_street_prop,off_street_prop,is_offstreet,citation_count,citation_rate_per_meter,log_rate
330022,BRANNAN ST,6,2.0,5,276.0,284.0,ON,Grey,SS,1.0,0.0,0,1,0.2,0.18232155679395465
330031,BRANNAN ST,6,2.0,31,315.0,397.0,ON,Grey,SS,1.0,0.0,0,196,6.32258064516129,1.9909628129962564
330032,BRANNAN ST,6,2.0,16,302.0,348.0,ON,Grey,SS,1.0,0.0,0,207,12.9375,2.6345830492203377
330034,BRANNAN ST,6,2.0,8,364.0,382.0,ON,Grey,SS,1.0,0.0,0,62,7.75,2.169053700369523
330041,BRANNAN ST,6,2.0,28,403.0,489.0,ON,Grey,SS,1.0,0.0,0,279,9.964285714285714,2.394643237411993
330042,BRANNAN ST,6,2.0,19,404.0,492.0,ON,Grey,SS,1.0,0.0,0,240,12.631578947368421,2.612389082533097
330051,BRANNAN ST,6,2.0,33,503.0,593.0,ON,Grey,SS,1.0,0.0,0,334,10.121212121212121,2.40885428658809
330052,BRANNAN ST,6,2.0,25,502.0,562.0,ON,Grey,SS,1.0,0.0,0,308,12.32,2.589266665112243
330061,BRANNAN ST,6,2.0,11,611.0,643.0,ON,Grey,SS,1.0,0.0,0,7,0.6363636363636364,0.4924764850977941
330062,BRANNAN ST,6,2.0,23,606.0,660.0,ON,Yellow,SS,1.0,0.0,0,18,0.782608695652174,0.5780778507751582
330071,BRANNAN ST,6,14.0,15,727.0,773.0,ON,Grey,SS,1.0,0.0,0,12,0.8,0.5877866649021191
330072,BRANNAN ST,6,14.0,20,702.0,758.0,ON,Grey,SS,1.0,0.0,0,13,0.65,0.5007752879124893
330081,BRANNAN ST,6,42.0,21,805.0,893.0,ON,Grey,SS,1.0,0.0,0,250,11.904761904761905,2.557596383156278
330082,BRANNAN ST,6,42.0,14,836.0,868.0,ON,Grey,SS,1.0,0.0,0,173,12.357142857142858,2.592051287239328
330091,BRANNAN ST,6,42.0,18,907.0,955.0,ON,Grey,SS,1.0,0.0,0,183,10.166666666666666,2.412933150162911
330092,BRANNAN ST,6,42.0,17,908.0,960.0,ON,Grey,SS,1.0,0.0,0,184,10.823529411764707,2.4700915640028596
331031,BRYANT ST,6,2.0,17,331.0,389.0,ON,Grey,SS,1.0,0.0,0,36,2.1176470588235294,1.1370785694959058
331032,BRYANT ST,6,2.0,25,322.0,386.0,ON,Grey,SS,1.0,0.0,0,37,1.48,0.9082585601768908
331041,BRYANT ST,6,2.0,14,403.0,437.0,ON,Grey,SS,1.0,0.0,0,68,4.857142857142857,1.7676619176489945
331042,BRYANT ST,6,2.0,48,402.0,494.0,ON,Grey,SS,1.0,0.0,0,157,3.2708333333333335,1.4518089682305173
331043,BRYANT ST,6,2.0,16,445.0,489.0,ON,Grey,SS,1.0,0.0,0,71,4.4375,1.6933193964148026
331051,BRYANT ST,6,2.0,27,503.0,589.0,ON,Grey,SS,1.0,0.0,0,70,2.5925925925925926,1.2788741124990537
331052,BRYANT ST,6,2.0,11,522.0,586.0,ON,Grey,SS,1.0,0.0,0,38,3.4545454545454546,1.4939250253122562
331061,BRYANT ST,6,2.0,26,603.0,685.0,ON,Grey,SS,1.0,0.0,0,297,11.423076923076923,2.5195557852011747
331062,BRYANT ST,6,2.0,20,604.0,682.0,ON,Grey,SS,1.0,0.0,0,263,13.15,2.649714624089247
331081,BRYANT ST,6,14.0,21,811.0,869.0,ON,Green,SS,1.0,0.0,0,8,0.38095238095238093,0.322773392263051
331082,BRYANT ST,6,14.0,5,802.0,814.0,ON,Green,SS,1.0,0.0,0,0,0.0,0.0
331091,BRYANT ST,6,14.0,15,901.0,929.0,ON,Black,MS,1.0,0.0,0,0,0.0,0.0
331101,BRYANT ST,6,14.0,10,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
331121,BRYANT ST,6,14.0,14,,,ON,Black,MS,1.0,0.0,0,0,0.0,0.0
331122,BRYANT ST,6,14.0,15,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
331161,BRYANT ST,9,14.0,16,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
331162,BRYANT ST,9,14.0,16,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
331192,BRYANT ST,9,41.0,13,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
331252,BRYANT ST,9,29.0,4,,,ON,Green,SS,1.0,0.0,0,0,0.0,0.0
331261,BRYANT ST,9,29.0,2,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
332001,BRAZIL AVE,11,35.0,2,3.0,5.0,ON,Grey,SS,1.0,0.0,0,15,7.5,2.1400661634962708
332002,BRAZIL AVE,11,35.0,2,2.0,4.0,ON,Grey,SS,1.0,0.0,0,14,7.0,2.0794415416798357
333141,BAY SHORE BLVD,10,33.0,19,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
333151,BAY SHORE BLVD,10,33.0,12,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
333232,BAY SHORE BLVD,10,38.0,8,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
334012,BUCHANAN ST,8,16.0,10,102.0,122.0,ON,Grey,MS,1.0,0.0,0,15,1.5,0.9162907318741551
334022,BUCHANAN ST,8,16.0,9,206.0,222.0,ON,Grey,MS,1.0,0.0,0,4,0.4444444444444444,0.36772478012531734
334032,BUCHANAN ST,5,16.0,4,314.0,322.0,ON,Grey,MS,1.0,0.0,0,2,0.5,0.4054651081081644
334181,BUCHANAN ST,5,5.0,9,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
334182,BUCHANAN ST,5,5.0,6,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
334291,BUCHANAN ST,2,8.0,5,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
334292,BUCHANAN ST,2,8.0,4,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
334301,BUCHANAN ST,2,8.0,3,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
334302,BUCHANAN ST,2,8.0,4,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
335002,BURROWS ST,9,33.0,5,22.0,30.0,ON,Grey,SS,1.0,0.0,0,60,12.0,2.5649493574615367
335011,BURROWS ST,9,33.0,3,101.0,105.0,ON,Grey,SS,1.0,0.0,0,27,9.0,2.302585092994046
335012,BURROWS ST,9,33.0,2,104.0,106.0,ON,Grey,SS,1.0,0.0,0,20,10.0,2.3978952727983707
336011,BUSH ST,3,1.0,4,119.0,125.0,ON,Yellow,SS,1.0,0.0,0,1,0.25,0.22314355131420976
336012,BUSH ST,3,1.0,6,116.0,126.0,ON,Yellow,SS,1.0,0.0,0,1,0.16666666666666666,0.15415067982725827
336021,BUSH ST,3,1.0,11,205.0,233.0,ON,Yellow,SS,1.0,0.0,0,11,1.0,0.6931471805599453
336022,BUSH ST,3,1.0,14,210.0,238.0,ON,Yellow,SS,1.0,0.0,0,12,0.8571428571428571,0.6190392084062234
336031,BUSH ST,3,1.0,12,309.0,345.0,ON,Red,SS,1.0,0.0,0,29,2.4166666666666665,1.2286654169163074
336032,BUSH ST,3,1.0,6,304.0,326.0,ON,Yellow,SS,1.0,0.0,0,55,9.166666666666666,2.3191143949452564
336041,BUSH ST,3,1.0,12,403.0,439.0,ON,Red,SS,1.0,0.0,0,17,1.4166666666666667,0.8823891801984737
336042,BUSH ST,3,1.0,10,414.0,440.0,ON,Grey,SS,1.0,0.0,0,7,0.7,0.5306282510621704
336051,BUSH ST,3,1.0,5,505.0,515.0,ON,Red,SS,1.0,0.0,0,3,0.6,0.4700036292457356
336052,BUSH ST,3,1.0,13,504.0,542.0,ON,Grey,SS,1.0,0.0,0,17,1.3076923076923077,0.8362480242006186
336061,BUSH ST,3,1.0,11,605.0,645.0,ON,Grey,SS,1.0,0.0,0,44,4.0,1.6094379124341003
336062,BUSH ST,3,1.0,14,604.0,646.0,ON,Grey,SS,1.0,0.0,0,74,5.285714285714286,1.8382794848629478
336071,BUSH ST,3,13.0,13,703.0,743.0,ON,Grey,SS,1.0,0.0,0,60,4.615384615384615,1.7255100836868542
336072,BUSH ST,3,13.0,22,702.0,754.0,ON,Black,SS,1.0,0.0,0,60,2.727272727272727,1.3156767939059373
336081,BUSH ST,3,13.0,14,803.0,843.0,ON,Grey,SS,1.0,0.0,0,165,11.785714285714286,2.5483284762254965
336082,BUSH ST,3,13.0,14,804.0,846.0,ON,Grey,SS,1.0,0.0,0,143,10.214285714285714,2.4171884757330493
336111,BUSH ST,3,15.0,12,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
336112,BUSH ST,3,15.0,13,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
336121,BUSH ST,3,15.0,13,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
336122,BUSH ST,3,15.0,13,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
336131,BUSH ST,3,15.0,9,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
336132,BUSH ST,3,15.0,14,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
336141,BUSH ST,3,15.0,14,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
336142,BUSH ST,3,15.0,12,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
336151,BUSH ST,2,15.0,11,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
336152,BUSH ST,2,15.0,16,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
336251,BUSH ST,2,18.0,3,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
336261,BUSH ST,2,18.0,11,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
336262,BUSH ST,2,18.0,3,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
337001,BAY VIEW ST,10,34.0,3,1.0,7.0,ON,Grey,SS,1.0,0.0,0,3,1.0,0.6931471805599453
338052,BOSWORTH ST,8,32.0,8,504.0,518.0,ON,Grey,SS,1.0,0.0,0,11,1.375,0.8649974374866045
338062,BOSWORTH ST,8,32.0,7,604.0,616.0,ON,Grey,SS,1.0,0.0,0,19,2.7142857142857144,1.3121863889661687
339011,BERRY ST,6,2.0,13,119.0,177.0,ON,Yellow,SS,1.0,0.0,0,8,0.6153846153846154,0.4795730802618863
339012,BERRY ST,6,2.0,29,104.0,188.0,ON,Grey,SS,1.0,0.0,0,13,0.4482758620689655,0.37037378829689427
339021,BERRY ST,6,2.0,24,221.0,285.0,ON,Grey,SS,1.0,0.0,0,39,1.625,0.965080896043587
339022,BERRY ST,6,2.0,2,204.0,208.0,ON,Yellow,SS,1.0,0.0,0,2,1.0,0.6931471805599453
339031,BERRY ST,6,2.0,32,301.0,387.0,ON,Grey,SS,1.0,0.0,0,216,6.75,2.0476928433652555
339041,BERRY ST,6,2.0,16,401.0,451.0,ON,Grey,SS,1.0,0.0,0,130,8.125,2.211017899468555
339042,BERRY ST,6,2.0,17,430.0,462.0,ON,Grey,SS,1.0,0.0,0,16,0.9411764705882353,0.6632942174102642
340001,BLUXOME ST,6,2.0,50,3.0,83.0,ON,Grey,MS,1.0,0.0,0,553,11.06,2.4898941912990393
340002,BLUXOME ST,6,2.0,77,4.0,84.0,ON,Grey,SS,1.0,0.0,0,415,5.3896103896103895,1.8546732946386242
340011,BLUXOME ST,6,14.0,40,109.0,175.0,ON,Grey,MS,1.0,0.0,0,86,2.15,1.1474024528375417
341001,BRADY ST,6,14.0,9,1.0,23.0,ON,Yellow,SS,1.0,0.0,0,31,3.4444444444444446,1.491654876777717
341002,BRADY ST,6,14.0,17,6.0,56.0,ON,Grey,SS,1.0,0.0,0,10,0.5882352941176471,0.462623521948113
350001,CALIFORNIA ST,3,1.0,11,1.0,21.0,ON,Yellow,MS,1.0,0.0,0,54,4.909090909090909,1.7764919970972666
350002,CALIFORNIA ST,3,1.0,9,6.0,28.0,ON,Red,MS,1.0,0.0,0,18,2.0,1.0986122886681098
350011,CALIFORNIA ST,3,1.0,6,107.0,119.0,ON,Grey,SS,1.0,0.0,0,6,1.0,0.6931471805599453
350012,CALIFORNIA ST,3,1.0,7,106.0,122.0,ON,Yellow,SS,1.0,0.0,0,6,0.8571428571428571,0.6190392084062234
350021,CALIFORNIA ST,3,1.0,10,207.0,229.0,ON,Yellow,SS,1.0,0.0,0,5,0.5,0.4054651081081644
350022,CALIFORNIA ST,3,1.0,8,206.0,228.0,ON,Yellow,SS,1.0,0.0,0,9,1.125,0.7537718023763802
350031,CALIFORNIA ST,3,1.0,9,309.0,329.0,ON,Yellow,SS,1.0,0.0,0,28,3.111111111111111,1.413693335308005
350032,CALIFORNIA ST,3,1.0,8,304.0,318.0,ON,Red,SS,1.0,0.0,0,68,8.5,2.2512917986064953
350041,CALIFORNIA ST,3,1.0,10,411.0,445.0,ON,Red,SS,1.0,0.0,0,24,2.4,1.2237754316221157
350042,CALIFORNIA ST,3,1.0,9,402.0,438.0,ON,Yellow,SS,1.0,0.0,0,37,4.111111111111111,1.6314168191528755
350052,CALIFORNIA ST,3,1.0,6,518.0,528.0,ON,Red,SS,1.0,0.0,0,0,0.0,0.0
350061,CALIFORNIA ST,3,1.0,8,613.0,645.0,ON,Grey,SS,1.0,0.0,0,7,0.875,0.6286086594223741
350062,CALIFORNIA ST,3,1.0,11,602.0,640.0,ON,Grey,SS,1.0,0.0,0,37,3.3636363636363638,1.4733057381095203
350071,CALIFORNIA ST,3,12.0,15,707.0,747.0,ON,Grey,SS,1.0,0.0,0,39,2.6,1.2809338454620642
350072,CALIFORNIA ST,3,12.0,15,704.0,748.0,ON,Grey,SS,1.0,0.0,0,63,4.2,1.6486586255873816
350091,CALIFORNIA ST,3,12.0,4,927.0,933.0,ON,Yellow,SS,1.0,0.0,0,4,1.0,0.6931471805599453
350092,CALIFORNIA ST,3,12.0,9,914.0,940.0,ON,Grey,SS,1.0,0.0,0,15,1.6666666666666667,0.9808292530117262
350141,CALIFORNIA ST,3,15.0,12,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
350142,CALIFORNIA ST,3,15.0,15,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
350151,CALIFORNIA ST,3,15.0,9,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
350152,CALIFORNIA ST,3,15.0,15,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
350161,CALIFORNIA ST,3,15.0,4,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
350162,CALIFORNIA ST,3,15.0,4,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
350171,CALIFORNIA ST,2,15.0,9,,,ON,Yellow,SS,1.0,0.0,0,0,0.0,0.0
350172,CALIFORNIA ST,2,15.0,8,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
350231,CALIFORNIA ST,2,5.0,3,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
350232,CALIFORNIA ST,2,5.0,2,,,ON,Green,SS,1.0,0.0,0,0,0.0,0.0
350241,CALIFORNIA ST,2,5.0,17,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
350242,CALIFORNIA ST,2,5.0,60,,,OFF,Grey,MS,0.18333333333333332,0.8166666666666667,1,0,0.0,0.0
350281,CALIFORNIA ST,2,18.0,11,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
350282,CALIFORNIA ST,2,18.0,12,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
350321,CALIFORNIA ST,2,19.0,14,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
350322,CALIFORNIA ST,2,19.0,2,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
350331,CALIFORNIA ST,2,19.0,16,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
350341,CALIFORNIA ST,2,19.0,29,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
350342,CALIFORNIA ST,2,19.0,11,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
350351,CALIFORNIA ST,2,19.0,25,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
350352,CALIFORNIA ST,2,19.0,3,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
350361,CALIFORNIA ST,2,19.0,10,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
350362,CALIFORNIA ST,2,19.0,11,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
350372,CALIFORNIA ST,2,19.0,18,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
351001,CARL ST,8,23.0,1,63.0,63.0,ON,Grey,SS,1.0,0.0,0,4,4.0,1.6094379124341003
352041,CASTRO ST,8,16.0,45,411.0,457.0,ON,Grey,MS,0.5555555555555556,0.4444444444444444,0,95,2.111111111111111,1.1349799328389845
352042,CASTRO ST,8,16.0,18,412.0,446.0,ON,Grey,SS,1.0,0.0,0,67,3.7222222222222223,1.5522794985941517
352051,CASTRO ST,8,16.0,16,511.0,549.0,ON,Grey,SS,1.0,0.0,0,198,12.375,2.59338729278207
352052,CASTRO ST,8,16.0,19,514.0,552.0,ON,Grey,SS,1.0,0.0,0,232,12.210526315789474,2.5810139599653437
352121,CASTRO ST,8,28.0,5,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
352122,CASTRO ST,8,28.0,3,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
352131,CASTRO ST,8,28.0,12,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
352132,CASTRO ST,8,28.0,6,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
352141,CASTRO ST,8,28.0,4,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
353001,CEDAR ST,3,15.0,12,3.0,45.0,ON,Grey,SS,1.0,0.0,0,14,1.1666666666666667,0.7731898882334818
353011,CEDAR ST,3,15.0,1,131.0,131.0,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
354201,CHESTNUT ST,2,7.0,16,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
354202,CHESTNUT ST,2,7.0,8,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
354204,CHESTNUT ST,2,7.0,7,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
354211,CHESTNUT ST,2,7.0,16,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
354212,CHESTNUT ST,2,7.0,15,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
354221,CHESTNUT ST,2,7.0,15,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
354222,CHESTNUT ST,2,7.0,8,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
354224,CHESTNUT ST,2,7.0,8,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
354231,CHESTNUT ST,2,7.0,16,,,ON,Yellow,SS,1.0,0.0,0,0,0.0,0.0
354232,CHESTNUT ST,2,7.0,10,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
354241,CHESTNUT ST,2,7.0,6,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
354242,CHESTNUT ST,2,7.0,5,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
355021,CHURCH ST,8,16.0,8,223.0,239.0,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
355022,CHURCH ST,8,16.0,15,206.0,238.0,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
355111,CHURCH ST,8,28.0,2,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
355171,CHURCH ST,8,29.0,5,,,ON,Green,SS,1.0,0.0,0,0,0.0,0.0
355172,CHURCH ST,8,29.0,11,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
356332,CESAR CHAVEZ ST,9,29.0,14,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
356342,CESAR CHAVEZ ST,9,29.0,6,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
357061,CHENERY ST,8,32.0,4,687.0,695.0,ON,Grey,SS,1.0,0.0,0,78,19.5,3.0204248861443626
357062,CHENERY ST,8,32.0,7,680.0,696.0,ON,Grey,SS,1.0,0.0,0,144,20.571428571428573,3.0713696877596113
357071,CHENERY ST,8,32.0,2,701.0,703.0,ON,Grey,SS,1.0,0.0,0,27,13.5,2.6741486494265287
357072,CHENERY ST,8,32.0,2,702.0,704.0,ON,Grey,SS,1.0,0.0,0,25,12.5,2.6026896854443837
359012,CLAY ST,3,1.0,10,104.0,124.0,ON,Grey,SS,1.0,0.0,0,54,5.4,1.8562979903656263
359022,CLAY ST,3,1.0,7,204.0,226.0,ON,Grey,SS,1.0,0.0,0,90,12.857142857142858,2.6288008294480694
359032,CLAY ST,3,1.0,10,302.0,328.0,ON,Grey,SS,1.0,0.0,0,34,3.4,1.4816045409242156
359041,CLAY ST,3,1.0,1,419.0,419.0,ON,Yellow,SS,1.0,0.0,0,0,0.0,0.0
359042,CLAY ST,3,1.0,8,410.0,424.0,ON,Grey,SS,1.0,0.0,0,52,6.5,2.0149030205422647
359051,CLAY ST,3,1.0,20,503.0,547.0,ON,Black,MS,1.0,0.0,0,33,1.65,0.9745596399981308
359052,CLAY ST,3,1.0,49,503.0,540.0,ON,Black,MS,1.0,0.0,0,32,0.6530612244897959,0.5026288565618122
359061,CLAY ST,3,1.0,9,613.0,631.0,ON,Yellow,SS,1.0,0.0,0,2,0.2222222222222222,0.20067069546215116
359071,CLAY ST,3,1.0,11,703.0,727.0,ON,Grey,SS,1.0,0.0,0,10,0.9090909090909091,0.6466271649250523
359072,CLAY ST,3,1.0,6,730.0,740.0,ON,Grey,SS,1.0,0.0,0,5,0.8333333333333334,0.6061358035703155
359081,CLAY ST,3,12.0,12,801.0,835.0,ON,Grey,SS,1.0,0.0,0,19,1.5833333333333333,0.9490805546971459
359082,CLAY ST,3,12.0,11,802.0,840.0,ON,Grey,SS,1.0,0.0,0,18,1.6363636363636365,0.9694005571881035
359091,CLAY ST,3,12.0,12,913.0,941.0,ON,Grey,SS,1.0,0.0,0,6,0.5,0.4054651081081644
359092,CLAY ST,3,12.0,14,902.0,932.0,ON,Grey,SS,1.0,0.0,0,9,0.6428571428571429,0.4964368863138911
359161,CLAY ST,3,15.0,9,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
359162,CLAY ST,3,15.0,14,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
359171,CLAY ST,3,15.0,13,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
359172,CLAY ST,3,15.0,12,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
359182,CLAY ST,2,15.0,1,,,ON,Green,SS,1.0,0.0,0,0,0.0,0.0
359241,CLAY ST,2,5.0,16,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
359242,CLAY ST,2,5.0,5,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
359244,CLAY ST,2,5.0,4,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
359251,CLAY ST,2,5.0,5,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
360001,CLEMENT ST,1,9.0,13,1.0,29.0,ON,Grey,SS,1.0,0.0,0,82,6.3076923076923075,1.988927534139004
360002,CLEMENT ST,1,9.0,8,6.0,24.0,ON,Grey,SS,1.0,0.0,0,61,7.625,2.1546649629174235
360011,CLEMENT ST,1,9.0,19,103.0,139.0,ON,Grey,SS,1.0,0.0,0,154,8.105263157894736,2.2088526153313386
360012,CLEMENT ST,1,9.0,9,102.0,126.0,ON,Grey,SS,1.0,0.0,0,122,13.555555555555555,2.677972745864932
360021,CLEMENT ST,1,9.0,14,201.0,229.0,ON,Grey,SS,1.0,0.0,0,66,4.714285714285714,1.742969305058623
360022,CLEMENT ST,1,9.0,8,208.0,224.0,ON,Grey,SS,1.0,0.0,0,52,6.5,2.0149030205422647
360031,CLEMENT ST,1,9.0,20,301.0,341.0,ON,Grey,SS,1.0,0.0,0,60,3.0,1.3862943611198906
360032,CLEMENT ST,1,9.0,8,308.0,324.0,ON,Grey,SS,1.0,0.0,0,41,5.125,1.8123787564307907
360041,CLEMENT ST,1,9.0,20,401.0,437.0,ON,Grey,SS,1.0,0.0,0,72,3.6,1.5260563034950492
360042,CLEMENT ST,1,9.0,11,402.0,426.0,ON,Grey,SS,1.0,0.0,0,65,5.909090909090909,1.9328380674879606
360051,CLEMENT ST,1,9.0,19,501.0,539.0,ON,Grey,SS,1.0,0.0,0,68,3.5789473684210527,1.5214691394881434
360052,CLEMENT ST,1,9.0,8,506.0,526.0,ON,Grey,SS,1.0,0.0,0,51,6.375,1.9980959022258835
360061,CLEMENT ST,1,9.0,18,601.0,639.0,ON,Grey,SS,1.0,0.0,0,54,3.0,1.3862943611198906
360062,CLEMENT ST,1,9.0,10,602.0,624.0,ON,Grey,SS,1.0,0.0,0,45,4.5,1.7047480922384253
360071,CLEMENT ST,1,9.0,20,701.0,741.0,ON,Grey,SS,1.0,0.0,0,71,3.55,1.5151272329628591
360072,CLEMENT ST,1,9.0,10,702.0,724.0,ON,Grey,SS,1.0,0.0,0,43,4.3,1.667706820558076
360081,CLEMENT ST,1,9.0,15,801.0,835.0,ON,Grey,SS,1.0,0.0,0,59,3.933333333333333,1.5960148921019597
360082,CLEMENT ST,1,9.0,11,802.0,826.0,ON,Grey,SS,1.0,0.0,0,54,4.909090909090909,1.7764919970972666
360091,CLEMENT ST,1,9.0,11,901.0,925.0,ON,Grey,SS,1.0,0.0,0,53,4.818181818181818,1.7609878105613013
360092,CLEMENT ST,1,9.0,13,914.0,938.0,ON,Grey,SS,1.0,0.0,0,42,3.230769230769231,1.4423838277709342
360101,CLEMENT ST,1,9.0,7,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
360102,CLEMENT ST,1,9.0,17,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
360111,CLEMENT ST,1,9.0,10,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
360112,CLEMENT ST,1,9.0,15,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
360181,CLEMENT ST,1,21.0,9,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
360182,CLEMENT ST,1,21.0,15,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
360191,CLEMENT ST,1,21.0,7,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
360192,CLEMENT ST,1,21.0,9,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
360201,CLEMENT ST,1,21.0,7,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
360202,CLEMENT ST,1,21.0,6,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
360211,CLEMENT ST,1,21.0,6,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
360212,CLEMENT ST,1,21.0,17,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
360221,CLEMENT ST,1,21.0,11,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
360222,CLEMENT ST,1,21.0,18,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
360231,CLEMENT ST,1,21.0,10,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
360232,CLEMENT ST,1,21.0,15,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
360241,CLEMENT ST,1,21.0,8,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
360242,CLEMENT ST,1,21.0,14,,,ON,Grey,SS,1.0,0.0,0,0,0.0,0.0
